iso3,year,c_newinc,e_pop_num,priv_new_dx
SXM,2020,1,43621,
SXM,2021,1,44042,
SXM,2022,2,44175,
SYC,2000,20,80060,
SYC,2001,19,81262,
SYC,2002,29,82433,
SYC,2003,10,83592,
SYC,2004,18,84715,
SYC,2005,14,85883,
SYC,2006,,87093,
SYC,2007,,88325,
SYC,2008,6,89644,
SYC,2009,15,91030,
SYC,2010,17,92409,
SYC,2011,21,93827,
SYC,2012,20,95309,
SYC,2013,24,96714,
SYC,2014,13,98001,
SYC,2015,8,99240,
SYC,2016,12,100508,
SYC,2017,16,101811,
SYC,2018,15,103101,
SYC,2019,14,104373,
SYC,2020,9,105530,
SYC,2021,11,106471,
SYC,2022,16,107118,
SYR,2000,5090,16307654,
SYR,2001,4997,16727948,
SYR,2002,4766,17164021,
SYR,2003,4820,17611356,
SYR,2004,4588,18084007,
SYR,2005,4310,18583557,
SYR,2006,3931,19432009,
SYR,2007,4218,20703005,
SYR,2008,3724,21474059,0
SYR,2009,4050,21827220,0
SYR,2010,3666,22337563,2562
SYR,2011,3620,22730733,2562
SYR,2012,3003,22605577,2400
SYR,2013,2735,21495821,
SYR,2014,3481,20072232,1659
SYR,2015,2908,19205178,731
SYR,2016,3064,18964252,0
SYR,2017,2745,18983373,
SYR,2018,2631,19333463,
SYR,2019,2589,20098251,
SYR,2020,2639,20772595,
SYR,2021,3290,21324367,
SYR,2022,3068,22125249,
TCA,2000,,18744,
TCA,2001,3,19578,
TCA,2002,3,20598,
TCA,2003,6,21739,
TCA,2004,,22869,
TCA,2005,,23995,
TCA,2006,7,25128,4
TCA,2007,,26268,
TCA,2008,,27422,
TCA,2009,,28581,
TCA,2010,6,29726,
TCA,2011,9,30816,
TCA,2012,8,32081,
TCA,2013,2,33594,
TCA,2014,1,34985,
TCA,2015,2,36538,
TCA,2016,2,38246,
TCA,2017,4,39844,
TCA,2018,2,41487,
TCA,2019,4,43080,
TCA,2020,,44276,
TCA,2021,0,45114,
TCA,2022,,45703,
TCD,2000,,8259137,
TCD,2001,,8538804,
TCD,2002,5077,8838369,
TCD,2003,4679,9196366,
TCD,2004,4946,9613503,
TCD,2005,6311,10005012,
TCD,2006,,10365614,
TCD,2007,5879,10722731,
TCD,2008,6912,11098664,
TCD,2009,8411,11496128,
TCD,2010,9452,11894727,379
TCD,2011,10505,12317730,949
TCD,2012,10585,12754906,1294
TCD,2013,11237,13216766,0
TCD,2014,11973,13697126,0
TCD,2015,11471,14140274,
TCD,2016,10777,14592585,
TCD,2017,11774,15085884,
TCD,2018,13078,15604210,
TCD,2019,13634,16126866,
TCD,2020,12809,16644701,
TCD,2021,13643,17179740,
TCD,2022,14725,17723315,
TGO,2000,1409,5008035,
TGO,2001,,5145426,
TGO,2002,1645,5281538,
TGO,2003,1815,5421001,
TGO,2004,2217,5565218,
TGO,2005,2541,5711597,
TGO,2006,2819,5874240,
TGO,2007,2436,6047537,
TGO,2008,2967,6222482,
TGO,2009,2986,6398624,
TGO,2010,2791,6571855,
TGO,2011,2888,6748672,888
TGO,2012,2843,6926635,
TGO,2013,2600,7106229,
TGO,2014,2525,7288383,
TGO,2015,2613,7473229,
TGO,2016,2755,7661354,
TGO,2017,2544,7852795,
TGO,2018,2413,8046679,
TGO,2019,2576,8243094,
TGO,2020,2327,8442580,
TGO,2021,2437,8644829,
TGO,2022,3058,8848699,
THA,2000,34187,63066603,
THA,2001,49656,63649892,
THA,2002,49581,64222580,
THA,2003,54504,64776956,
THA,2004,55306,65311166,
THA,2005,57895,65821360,
THA,2006,57391,66319525,6
THA,2007,54793,66826754,
THA,2008,55252,67328239,639
THA,2009,63975,67813654,422
THA,2010,67128,68270489,
THA,2011,65824,68712846,
THA,2012,60304,69157023,1267
THA,2013,63541,69578602,1267
THA,2014,67722,69960943,1049
THA,2015,62135,70294397,2154
THA,2016,70114,70607037,2200
THA,2017,80160,70898202,7186
THA,2018,85029,71127802,8435
THA,2019,87789,71307763,9359
THA,2020,85837,71475664,7942
THA,2021,71488,71601103,5403
THA,2022,72274,71697030,5966
TJK,2000,2779,6272998,
TJK,2001,3508,6408810,
TJK,2002,4052,6541755,
TJK,2003,8741,6672492,
TJK,2004,4529,6801204,
TJK,2005,5460,6929145,
TJK,2006,5365,7057417,0
TJK,2007,6297,7188391,
TJK,2008,6396,7324627,
TJK,2009,7210,7468596,
TJK,2010,6994,7621779,0
TJK,2011,7035,7784819,0
TJK,2012,6508,7956382,0
TJK,2013,5576,8136610,
TJK,2014,5807,8326348,883
TJK,2015,5894,8524063,883
TJK,2016,5965,8725318,
TJK,2017,5895,8925525,
TJK,2018,5726,9128132,
TJK,2019,5755,9337003,
TJK,2020,4148,9543207,
TJK,2021,4158,9750064,
TJK,2022,4294,9952787,
TKL,2000,0,1666,
TKL,2001,0,1679,
TKL,2002,,1652,
TKL,2003,0,1585,
TKL,2004,,1508,
TKL,2005,0,1429,
TKL,2006,0,1365,12
TKL,2007,0,1343,
TKL,2008,0,1347,
TKL,2009,0,1355,
TKL,2010,0,1367,
TKL,2011,0,1382,
TKL,2012,0,1440,
TKL,2013,0,1502,
TKL,2014,0,1494,
TKL,2015,2,1454,
TKL,2016,0,1427,
TKL,2017,0,1486,
TKL,2018,,1621,
TKL,2019,,1752,
TKL,2020,0,1827,
TKL,2021,0,1849,
TKL,2022,,1871,
TKM,2000,4038,4569132,
TKM,2001,3948,4635094,
TKM,2002,3671,4698968,
TKM,2003,4329,4758988,
TKM,2004,3382,4819792,
TKM,2005,3191,4885775,
TKM,2006,3223,4954029,0
TKM,2007,3428,5024894,
TKM,2008,3757,5100083,
TKM,2009,3157,5180957,
TKM,2010,3230,5267970,
TKM,2011,2731,5360811,
TKM,2012,2937,5458682,
TKM,2013,3047,5560095,
TKM,2014,2537,5663152,0
TKM,2015,2191,5766431,
TKM,2016,2068,5868561,
TKM,2017,1968,5968383,
TKM,2018,2157,6065066,
TKM,2019,2117,6158420,
TKM,2020,1918,6250438,
TKM,2021,1878,6341855,
TKM,2022,2503,6430770,
TLS,2002,2760,909639,
TLS,2003,3191,926721,
TLS,2004,3716,945989,
TLS,2005,3767,969313,
TLS,2006,3586,994564,4
TLS,2007,3255,1019362,
TLS,2008,3285,1043076,
TLS,2009,4748,1065540,
TLS,2010,,1088486,
TLS,2011,4386,1112976,
TLS,2012,3828,1137676,
TLS,2013,3757,1161555,189
TLS,2014,3657,1184830,1252
TLS,2015,3337,1205813,
TLS,2016,3607,1224562,
TLS,2017,3470,1243235,
TLS,2018,3782,1261845,
TLS,2019,4050,1280438,
TLS,2020,3225,1299995,
TLS,2021,3193,1320942,
TLS,2022,5249,1341296,
TON,2000,24,102603,
TON,2001,12,103210,
TON,2002,29,103804,
TON,2003,16,104410,
TON,2004,12,105036,
TON,2005,18,105633,
TON,2006,18,106190,
TON,2007,23,106638,
TON,2008,13,106932,
TON,2009,8,107144,0
TON,2010,11,107383,0
TON,2011,9,107611,
TON,2012,11,107502,
TON,2013,10,107089,
TON,2014,13,106626,
TON,2015,14,106122,
TON,2016,8,105707,
TON,2017,11,105415,
TON,2018,9,105150,
TON,2019,10,104951,
TON,2020,8,105254,
TON,2021,7,106017,
TON,2022,2,106858,
TTO,2000,198,1332203,
TTO,2001,206,1338567,
TTO,2002,133,1345964,
TTO,2003,147,1353548,
TTO,2004,178,1361172,
TTO,2005,166,1369075,
TTO,2006,232,1376919,8
TTO,2007,218,1384861,
TTO,2008,279,1392803,
TTO,2009,272,1401191,
TTO,2010,219,1410296,
TTO,2011,224,1420020,
TTO,2012,274,1430377,
TTO,2013,250,1440729,
TTO,2014,251,1450661,
TTO,2015,196,1460177,
TTO,2016,214,1469330,
TTO,2017,200,1478607,
TTO,2018,253,1504709,
TTO,2019,218,1519955,
TTO,2020,220,1518147,
TTO,2021,171,1525663,
TTO,2022,243,1531044,
TUN,2000,2038,9893316,
TUN,2001,1945,9995123,
TUN,2002,1885,10094561,
TUN,2003,1965,10193798,
TUN,2004,1994,10292225,
TUN,2005,2079,10388344,
TUN,2006,2131,10483558,2
TUN,2007,2282,10580395,
TUN,2008,2280,10680380,
TUN,2009,2155,10784504,100
TUN,2010,2368,10895063,
TUN,2011,3015,11032528,
TUN,2012,3239,11174383,1000
TUN,2013,3035,11300284,1000
TUN,2014,3134,11428948,1000
TUN,2015,3416,11557779,
TUN,2016,3428,11685667,
TUN,2017,3122,11811443,
TUN,2018,3202,11933041,
TUN,2019,3297,12049314,
TUN,2020,2678,12161723,
TUN,2021,2637,12262946,
TUN,2022,3254,12356117,
TUR,2000,18038,64113547,
TUR,2001,17263,65072018,
TUR,2002,18043,65988663,
TUR,2003,17923,66867327,
TUR,2004,17543,67785075,
TUR,2005,19744,68704715,
TUR,2006,19629,69601333,8
TUR,2007,18878,70468869,
TUR,2008,17603,71320726,
TUR,2009,16771,72225639,
TUR,2010,15879,73195345,
TUR,2011,15054,74173854,252
TUR,2012,14139,75277439,
TUR,2013,13170,76576117,
TUR,2014,13108,78112073,
TUR,2015,12550,79646178,
TUR,2016,12186,81019394,
TUR,2017,11821,82089826,
TUR,2018,11576,82809304,
TUR,2019,11247,83481684,
TUR,2020,8830,84135428,
TUR,2021,9047,84775404,
TUR,2022,9723,85341241,
TUV,2000,16,9638,
TUV,2001,16,9621,
TUV,2002,13,9609,
TUV,2003,31,9668,
TUV,2004,,9791,
TUV,2005,12,9912,
TUV,2006,9,10030,12
TUV,2007,18,10149,
TUV,2008,17,10272,
TUV,2009,18,10408,0
TUV,2010,14,10550,0
TUV,2011,12,10700,
TUV,2012,19,10854,
TUV,2013,18,10918,
TUV,2014,15,10899,
TUV,2015,20,10877,
TUV,2016,20,10852,
TUV,2017,23,10828,
TUV,2018,27,10865,
TUV,2019,30,10956,
TUV,2020,30,11069,
TUV,2021,22,11204,
TUV,2022,26,11312,
TZA,2000,54442,34463704,
TZA,2001,61603,35414469,
TZA,2002,60306,36353531,
TZA,2003,64287,37333918,
TZA,2004,62512,38360879,
TZA,2005,61022,39439505,
TZA,2006,59282,40562052,8
TZA,2007,59371,41716497,
TZA,2008,60490,42870884,611
TZA,2009,61537,43957933,11492
TZA,2010,61098,45110527,11156
TZA,2011,59357,46416031,
TZA,2012,62479,47786137,13734
TZA,2013,64053,49253643,10040
TZA,2014,61571,50814552,4724
TZA,2015,60895,52542823,7773
TZA,2016,64609,54401802,7098
TZA,2017,68273,56267032,6939
TZA,2018,74692,58090443,14396
TZA,2019,81208,59872579,15913
TZA,2020,84791,61704518,15396
TZA,2021,86701,63588334,14877
TZA,2022,100100,65497748,14755
UGA,2000,30372,24020697,
UGA,2001,36829,24763325,
UGA,2002,40695,25545090,
UGA,2003,42891,26354736,
UGA,2004,43721,27146084,
UGA,2005,41040,27946588,
UGA,2006,40782,28773227,7
UGA,2007,40909,29629804,
UGA,2008,42178,30509862,
UGA,2009,41703,31412520,
UGA,2010,42885,32341728,
UGA,2011,46306,33295738,
UGA,2012,44663,34273295,
UGA,2013,45549,35273570,
UGA,2014,44187,36336539,
UGA,2015,41912,37477356,
UGA,2016,43413,38748299,
UGA,2017,45794,40127085,
UGA,2018,55835,41515395,
UGA,2019,65897,42949080,
UGA,2020,60887,44404611,
UGA,2021,74799,45853778,
UGA,2022,94457,47249585,
UKR,2000,32945,48879755,
UKR,2001,36784,48414534,
UKR,2002,40175,47976537,
UKR,2003,77702,47605643,
UKR,2004,,47261961,
UKR,2005,39608,46912610,
UKR,2006,41265,46592556,0
UKR,2007,37517,46313068,
UKR,2008,37832,46062937,
UKR,2009,36075,45863884,
UKR,2010,33857,45683020,
UKR,2011,34237,45516134,
UKR,2012,40990,45406226,
UKR,2013,36510,45307099,
UKR,2014,31701,45148075,0
UKR,2015,30151,44982564,0
UKR,2016,29052,44833569,
UKR,2017,27229,44657257,
UKR,2018,26512,44446954,
UKR,2019,25379,44211094,
UKR,2020,17533,43909666,
UKR,2021,18307,43531422,
UKR,2022,18567,39701739,
URY,2000,645,3292224,
URY,2001,689,3300939,
URY,2002,536,3306441,
URY,2003,643,3310202,
URY,2004,727,3313801,
URY,2005,622,3317665,
URY,2006,557,3322282,4
URY,2007,607,3328651,
URY,2008,686,3336126,
URY,2009,704,3344156,
URY,2010,699,3352651,0
URY,2011,817,3361637,0
URY,2012,808,3371133,0
URY,2013,881,3381180,0
URY,2014,862,3391662,0
URY,2015,900,3402818,
URY,2016,879,3413766,
URY,2017,933,3422200,
URY,2018,1002,3427042,
URY,2019,1057,3428409,
URY,2020,968,3429086,
URY,2021,951,3426260,
URY,2022,1126,3422794,
USA,2000,16310,282398554,
USA,2001,15945,285470493,
USA,2002,15056,288350252,
USA,2003,14838,291109820,
USA,2004,14502,293947885,
USA,2005,14080,296842670,
USA,2006,13779,299753098,0
USA,2007,13299,302743399,
USA,2008,12904,305694910,
USA,2009,11545,308512035,
USA,2010,11181,311182845,
USA,2011,10521,313876608,
USA,2012,9945,316651321,
USA,2013,9115,319375166,
USA,2014,8949,322033964,
USA,2015,9058,324607776,
USA,2016,8814,327210198,
USA,2017,8662,329791231,
USA,2018,8561,332140037,
USA,2019,8493,334319671,
USA,2020,6849,335942003,
USA,2021,7557,336997624,
USA,2022,7726,338289857,
UZB,2000,15750,24925554,
UZB,2001,17391,25248445,
UZB,2002,20588,25579030,
UZB,2003,24185,25905904,
UZB,2004,20289,26234923,
UZB,2005,21513,26573423,
UZB,2006,23900,26926819,0
UZB,2007,19779,27309616,
UZB,2008,17176,27726810,0
UZB,2009,19973,28167842,
UZB,2010,16883,28614227,0
UZB,2011,15345,29057458,0
UZB,2012,14832,29503051,0
UZB,2013,20812,29963226,0
UZB,2014,18345,30446542,0
UZB,2015,16315,30949417,0
UZB,2016,16050,31453574,
UZB,2017,16842,31945682,
UZB,2018,16413,32449576,
UZB,2019,16272,32976948,
UZB,2020,12111,33526656,
UZB,2021,13544,34081449,
UZB,2022,14302,34627652,
VCT,2000,16,113813,
VCT,2001,10,113641,
VCT,2002,10,113450,
VCT,2003,14,113108,
VCT,2004,8,112608,
VCT,2005,7,112043,
VCT,2006,13,111427,
VCT,2007,12,110824,
VCT,2008,12,110316,
VCT,2009,9,109840,
VCT,2010,15,109308,
VCT,2011,17,108703,
VCT,2012,30,108083,
VCT,2013,3,107450,
VCT,2014,5,106912,
VCT,2015,7,106482,
VCT,2016,6,105963,
VCT,2017,2,105549,
VCT,2018,6,105281,
VCT,2019,4,104924,
VCT,2020,13,104632,
VCT,2021,5,104332,
VCT,2022,5,103948,
VEN,2000,6466,24427729,
VEN,2001,6251,24880203,
VEN,2002,6204,25330929,
VEN,2003,6734,25782029,
VEN,2004,6808,26226927,
VEN,2005,6847,26668785,
VEN,2006,6705,27102081,8
VEN,2007,6456,27525097,
VEN,2008,6408,27933833,40
VEN,2009,6474,28327892,104
VEN,2010,6451,28715022,75
VEN,2011,6282,29096159,93
VEN,2012,6495,29470426,96
VEN,2013,6555,29838021,171
VEN,2014,6392,30193258,19
VEN,2015,7136,30529716,
VEN,2016,8197,30741464,
VEN,2017,10647,30563433,
VEN,2018,11017,29825653,
VEN,2019,10293,28971683,
VEN,2020,9150,28490453,
VEN,2021,9090,28199867,
VEN,2022,9865,28301696,
VGB,2000,1,20104,
VGB,2001,1,20657,
VGB,2002,1,21288,
VGB,2003,1,21982,
VGB,2004,2,22715,
VGB,2005,0,23497,
VGB,2006,,24323,
VGB,2007,0,25191,
VGB,2008,,26115,
VGB,2009,,27044,
VGB,2010,1,27556,
VGB,2011,0,27962,
VGB,2012,0,28421,
VGB,2013,1,28657,
VGB,2014,0,28971,
VGB,2015,0,29366,
VGB,2016,0,29739,
VGB,2017,,30060,
VGB,2018,1,30335,
VGB,2019,,30610,
VGB,2020,,30910,
VGB,2021,,31122,
VGB,2022,,31305,
VNM,2000,89792,79001142,
VNM,2001,90728,79817777,
VNM,2002,95711,80642308,
VNM,2003,92741,81475825,
VNM,2004,98173,82311227,
VNM,2005,94916,83142095,
VNM,2006,97363,83951800,2
VNM,2007,97400,84762269,
VNM,2008,97772,85597241,815
VNM,2009,96861,86482923,1137
VNM,2010,97448,87411012,3190
VNM,2011,98804,88349117,4320
VNM,2012,102112,89301326,4724
VNM,2013,100395,90267739,5262
VNM,2014,100349,91235504,2682
VNM,2015,100780,92191398,2269
VNM,2016,102097,93126529,1505
VNM,2017,102725,94033048,1727
VNM,2018,99658,94914330,3257
VNM,2019,102503,95776716,3617
VNM,2020,99852,96648685,3707
VNM,2021,77657,97468029,6863
VNM,2022,102479,98186856,9956
VUT,2000,152,192074,
VUT,2001,175,197034,
VUT,2002,101,202125,
VUT,2003,105,207258,
VUT,2004,115,212422,
VUT,2005,76,217632,
VUT,2006,130,222923,0
VUT,2007,122,228345,
VUT,2008,103,233952,
VUT,2009,134,239689,6
VUT,2010,116,245453,0
VUT,2011,110,251294,0
VUT,2012,125,257313,0
VUT,2013,123,263534,0
VUT,2014,112,269927,0
VUT,2015,136,276438,
VUT,2016,100,283218,
VUT,2017,91,290239,
VUT,2018,90,297298,
VUT,2019,93,304404,
VUT,2020,83,311685,
VUT,2021,69,319137,
VUT,2022,84,326740,
WLF,2000,,14723,
WLF,2001,1,14852,
WLF,2002,19,14988,
WLF,2003,17,15031,
WLF,2004,,14853,
WLF,2005,7,14553,
WLF,2006,,14260,
WLF,2007,2,13964,
WLF,2008,,13665,
WLF,2009,9,13392,
WLF,2010,,13142,
WLF,2011,2,12900,
WLF,2012,,12671,
WLF,2013,2,12464,
WLF,2014,0,12307,
WLF,2015,0,12182,
WLF,2016,0,12060,
WLF,2017,,11936,
WLF,2018,0,11816,
WLF,2019,1,11714,
WLF,2020,0,11655,
WLF,2021,,11627,
WLF,2022,,11572,
WSM,2000,43,184008,
WSM,2001,22,185530,
WSM,2002,31,186630,
WSM,2003,27,187440,
WSM,2004,34,188073,
WSM,2005,24,188626,
WSM,2006,25,189379,
WSM,2007,,190478,
WSM,2008,12,191787,
WSM,2009,16,193176,
WSM,2010,14,194672,2
WSM,2011,20,196351,
WSM,2012,22,198124,
WSM,2013,22,199939,
WSM,2014,23,201757,
WSM,2015,19,203571,
WSM,2016,13,205544,
WSM,2017,30,207630,
WSM,2018,11,209701,
WSM,2019,18,211905,
WSM,2020,13,214929,
WSM,2021,13,218764,
WSM,2022,9,222382,
YEM,2000,13651,18628700,
YEM,2001,13029,19143457,
YEM,2002,11677,19660653,
YEM,2003,10413,20188799,
YEM,2004,10016,20733406,
YEM,2005,9063,21320671,
YEM,2006,8468,21966298,2
YEM,2007,8427,22641538,
YEM,2008,8290,23329004,399
YEM,2009,8562,24029589,360
YEM,2010,8916,24743946,0
YEM,2011,8636,25475610,2880
YEM,2012,9867,26223391,0
YEM,2013,10325,26984002,0
YEM,2014,9628,27753304,0
YEM,2015,7654,28516545,
YEM,2016,9412,29274002,
YEM,2017,9693,30034389,
YEM,2018,9743,30790513,
YEM,2019,10224,31546691,
YEM,2020,8860,32284046,
YEM,2021,9367,32981641,
YEM,2022,10327,33696614,
ZAF,2000,151239,46813266,
ZAF,2001,148257,47229714,
ZAF,2002,215120,47661514,
ZAF,2003,227320,48104048,
ZAF,2004,267290,48556071,
ZAF,2005,270178,49017147,
ZAF,2006,303114,49491756,6
ZAF,2007,315315,49996094,
ZAF,2008,348241,50565812,
ZAF,2009,360183,51170779,
ZAF,2010,354786,51784921,
ZAF,2011,362453,52443325,
ZAF,2012,323664,53145033,
ZAF,2013,312380,53873616,
ZAF,2014,306166,54729551,
ZAF,2015,287224,55876504,
ZAF,2016,237045,56422274,
ZAF,2017,243297,56641209,
ZAF,2018,227999,57339635,4549
ZAF,2019,209545,58087055,1555
ZAF,2020,191074,58801927,1726
ZAF,2021,172194,59392255,
ZAF,2022,214295,59893885,
ZMB,2000,49806,9891136,
ZMB,2001,46259,10191964,
ZMB,2002,54220,10508294,
ZMB,2003,57601,10837973,
ZMB,2004,54106,11188040,
ZMB,2005,49576,11564870,
ZMB,2006,47790,11971567,8
ZMB,2007,46320,12402073,
ZMB,2008,43686,12852966,
ZMB,2009,44879,13318087,
ZMB,2010,44154,13792086,
ZMB,2011,43583,14265814,
ZMB,2012,40726,14744658,
ZMB,2013,40638,15234976,
ZMB,2014,37931,15737793,
ZMB,2015,36741,16248230,
ZMB,2016,38326,16767761,
ZMB,2017,36010,17298054,
ZMB,2018,35071,17835893,
ZMB,2019,36150,18380477,
ZMB,2020,40000,18927715,
ZMB,2021,50075,19473125,
ZMB,2022,54127,20017675,
ZWE,2000,50855,11834676,
ZWE,2001,56222,11910978,
ZWE,2002,59170,11984644,
ZWE,2003,57117,12075828,
ZWE,2004,56162,12160881,
ZWE,2005,50454,12224753,
ZWE,2006,44328,12330490,8
ZWE,2007,40277,12450568,
ZWE,2008,36650,12550347,0
ZWE,2009,42971,12679810,0
ZWE,2010,44209,12839771,
ZWE,2011,38404,13025785,
ZWE,2012,35760,13265331,
ZWE,2013,32899,13555422,
ZWE,2014,29653,13855753,0
ZWE,2015,26990,14154937,
ZWE,2016,26618,14452704,
ZWE,2017,25848,14751101,
ZWE,2018,25204,15052184,
ZWE,2019,21008,15354608,
ZWE,2020,15728,15669666,
ZWE,2021,16310,15993524,
ZWE,2022,18222,16320537,
